Merge_Scenario,has_merge_Conflict,has_build_conflict,has_integration_conflict,has_test_conflict,has_predictor,Methods_With_Conflicts,Conflicting_EditSameMC,Conflicting_EditSameMC_DS,Conflicting_EditSameFD,Conflicting_EditSameFD_DS,NonConflicting_EditSameMC,NonConflicting_EditSameMC_DS,NonConflicting_EditSameFD,NonConflicting_EditSameFD_DS,EditDiffMC,EditDifffMC_EditSameMC,EditDiffMC_EditionAddsMethodInvocation,EditDiffMC_EditionAddsMethodInvocation_EditSameMC
rev_8c964-4fe2f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_4c914-4fe2f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_34558-b01d4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_b01d4-34558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_18f51-3bbbc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_d20a9-d41c4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_71914-93486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_9e8e6-a2b3c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_e586f-9df0e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_f0288-b1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_c23db-3aa6e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_09983-9550f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_2f052-dfff0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_4466e-f6f6a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_b8ba3-e659e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_e552f-a8d4d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_2a0c7-c5fce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_22848-2a4c3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_20ec8-07280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
