Merge_Scenario,has_merge_Conflict,has_build_conflict,has_integration_conflict,has_test_conflict,has_predictor,Methods_With_Conflicts,Conflicting_EditSameMC,Conflicting_EditSameMC_DS,Conflicting_EditSameFD,Conflicting_EditSameFD_DS,NonConflicting_EditSameMC,NonConflicting_EditSameMC_DS,NonConflicting_EditSameFD,NonConflicting_EditSameFD_DS,EditDiffMC,EditDifffMC_EditSameMC,EditDiffMC_EditionAddsMethodInvocation,EditDiffMC_EditionAddsMethodInvocation_EditSameMC
rev_50e56-cb9c8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_bc3c8-8d7e0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_975ff-83e5d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_28a40-22886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_2ae53-937b4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_70a77-da9e8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_5f619-f06f9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_2e3af-1e0ee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_9e313-bedef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_9e555-cc275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_869f9-2143e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_d3864-6d857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_e5532-0cece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_eeff8-a89ee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_c0413-8774c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_9c154-5963d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_49d1d-aa898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_b0991-12ffa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_dfa19-ff682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_b7163-55ef1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_a0f78-fbfc4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_8a17f-262a3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
